Date,SiteName,LocationName,WeekDay,TotalCount,Recording_ID
2017-03-03,York,Parliament Street,Friday,16830,376
2017-03-03,York,Stonegate,Friday,12734,996590
2017-03-04,York,Church Street,Saturday,6230,387362
2017-03-04,York,Coney Street,Saturday,37802,446602
2017-03-04,York,Micklegate,Saturday,10911,859169
2017-03-04,York,Parliament Street,Saturday,32191,928984
2017-03-04,York,Stonegate,Saturday,29000,64780
2017-03-05,York,Church Street,Sunday,4091,251612
2017-03-05,York,Coney Street,Sunday,18129,11068
2017-03-05,York,Micklegate,Sunday,5470,682089
2017-03-05,York,Parliament Street,Sunday,12144,816444
2017-03-05,York,Stonegate,Sunday,14404,126570
2017-02-27,York,Church Street,Monday,3479,457832
2017-02-27,York,Coney Street,Monday,16356,462538
2017-02-27,York,Micklegate,Monday,5084,800617
2017-02-27,York,Parliament Street,Monday,14251,428223
2017-02-27,York,Stonegate,Monday,9462,830948
2017-02-28,York,Church Street,Tuesday,4155,790926
2017-02-28,York,Coney Street,Tuesday,18046,576272
2017-02-28,York,Micklegate,Tuesday,5865,21961
2017-02-28,York,Parliament Street,Tuesday,19692,634431
2017-02-28,York,Stonegate,Tuesday,10271,912716
2017-03-06,York,Church Street,Monday,4189,922489
2017-03-06,York,Coney Street,Monday,19437,603439
2017-03-06,York,Micklegate,Monday,5700,241440
2017-03-06,York,Parliament Street,Monday,20380,137545
2017-03-06,York,Stonegate,Monday,10270,617574
2017-03-07,York,Church Street,Tuesday,4143,883057
2017-03-07,York,Coney Street,Tuesday,19711,423500
2017-03-07,York,Micklegate,Tuesday,6470,434696
2017-03-07,York,Parliament Street,Tuesday,21880,487013
2017-03-07,York,Stonegate,Tuesday,11264,279373
2017-03-08,York,Church Street,Wednesday,4322,688070
2017-03-08,York,Coney Street,Wednesday,19675,839672
2017-03-08,York,Micklegate,Wednesday,6598,965
2017-03-08,York,Parliament Street,Wednesday,20974,79917
2017-03-08,York,Stonegate,Wednesday,11797,858844
2017-03-09,York,Church Street,Thursday,4517,534193
2017-03-09,York,Coney Street,Thursday,19752,850605
2017-03-09,York,Micklegate,Thursday,6841,436074
2017-03-09,York,Parliament Street,Thursday,20043,185312
2017-03-09,York,Stonegate,Thursday,11625,328024
2017-03-10,York,Church Street,Friday,4715,47349
2017-03-10,York,Coney Street,Friday,21388,567774
2017-03-10,York,Micklegate,Friday,7565,492413
2017-03-10,York,Parliament Street,Friday,17375,112599
2017-03-10,York,Stonegate,Friday,14132,499699
2017-03-11,York,Church Street,Saturday,5542,305933
2017-03-11,York,Coney Street,Saturday,36348,665214
2017-03-11,York,Micklegate,Saturday,10388,200923
2017-03-11,York,Parliament Street,Saturday,25989,834301
2017-03-11,York,Stonegate,Saturday,28389,382735
2017-03-12,York,Church Street,Sunday,4293,601926
2017-03-12,York,Coney Street,Sunday,21196,51147
2017-03-12,York,Micklegate,Sunday,6228,924955
2017-03-12,York,Parliament Street,Sunday,16144,86944
2017-03-12,York,Stonegate,Sunday,16732,36385
2017-03-13,York,Church Street,Monday,3775,76730
2017-03-13,York,Coney Street,Monday,19863,899410
2017-03-13,York,Micklegate,Monday,5261,52925
2017-03-13,York,Parliament Street,Monday,15769,111355
2017-03-13,York,Stonegate,Monday,10583,924494
2017-03-14,York,Church Street,Tuesday,4022,946694
2017-03-14,York,Coney Street,Tuesday,18246,839997
2017-03-14,York,Micklegate,Tuesday,5569,288999
2017-03-14,York,Parliament Street,Tuesday,19685,588007
2017-03-14,York,Stonegate,Tuesday,11143,534387
2017-03-15,York,Church Street,Wednesday,4402,943122
2017-03-15,York,Coney Street,Wednesday,20752,3902
2017-03-15,York,Micklegate,Wednesday,6544,556395
2017-03-15,York,Parliament Street,Wednesday,24577,971036
2017-03-15,York,Stonegate,Wednesday,12677,72935
2017-03-16,York,Church Street,Thursday,3953,656755
2017-03-16,York,Coney Street,Thursday,19397,347658
2017-03-16,York,Micklegate,Thursday,5970,28957
2017-03-16,York,Parliament Street,Thursday,16152,937955
2017-03-16,York,Stonegate,Thursday,11734,351775
2017-03-17,York,Church Street,Friday,4888,440220
2017-03-17,York,Coney Street,Friday,22212,404508
2017-03-17,York,Micklegate,Friday,8091,785364
2017-03-17,York,Parliament Street,Friday,18506,934727
2017-03-17,York,Stonegate,Friday,15250,927396
2017-03-18,York,Church Street,Saturday,5735,731744
2017-03-18,York,Coney Street,Saturday,37078,822411
2017-03-18,York,Micklegate,Saturday,10907,113802
2017-03-18,York,Parliament Street,Saturday,25059,452985
2017-03-18,York,Stonegate,Saturday,28629,823278
2017-03-19,York,Church Street,Sunday,3784,961781
2017-03-19,York,Coney Street,Sunday,19983,233467
2017-03-19,York,Micklegate,Sunday,6218,808761
2017-03-19,York,Parliament Street,Sunday,15249,837786
2017-03-19,York,Stonegate,Sunday,15787,124191
2017-03-20,York,Church Street,Monday,3714,207291
2017-03-20,York,Coney Street,Monday,17644,963493
2017-03-20,York,Micklegate,Monday,5416,351450
2017-03-20,York,Parliament Street,Monday,15988,677553
2017-03-20,York,Stonegate,Monday,11569,796162
2017-03-21,York,Church Street,Tuesday,4270,91213
2017-03-21,York,Coney Street,Tuesday,18086,427168
2017-03-21,York,Micklegate,Tuesday,6327,667903
2017-03-21,York,Parliament Street,Tuesday,20946,171031
2017-03-21,York,Stonegate,Tuesday,11772,683473
2017-03-22,York,Church Street,Wednesday,3433,978475
2017-03-22,York,Coney Street,Wednesday,15099,905873
2017-03-22,York,Micklegate,Wednesday,5057,414254
2017-03-22,York,Parliament Street,Wednesday,15211,654273
2017-03-22,York,Stonegate,Wednesday,11053,986520
2017-03-23,York,Church Street,Thursday,4728,312415
2017-03-23,York,Coney Street,Thursday,19155,464796
2017-03-23,York,Micklegate,Thursday,7343,609067
2017-03-23,York,Parliament Street,Thursday,25370,421845
2017-03-23,York,Stonegate,Thursday,13070,469690
2017-03-24,York,Church Street,Friday,5526,840245
2017-03-24,York,Coney Street,Friday,24286,520543
2017-03-24,York,Micklegate,Friday,8774,686661
2017-03-24,York,Parliament Street,Friday,29449,651999
2017-03-24,York,Stonegate,Friday,16185,242118
2017-03-25,York,Church Street,Saturday,6135,657781
2017-03-25,York,Coney Street,Saturday,40151,484722
2017-03-25,York,Micklegate,Saturday,12088,73642
2017-03-25,York,Parliament Street,Saturday,39526,303066
2017-03-25,York,Stonegate,Saturday,26910,649893
2017-03-26,York,Church Street,Sunday,4655,886448
2017-03-26,York,Coney Street,Sunday,20896,220473
2017-03-26,York,Micklegate,Sunday,6905,530350
2017-03-26,York,Parliament Street,Sunday,20851,861127
2017-03-26,York,Stonegate,Sunday,17004,287400
2017-04-01,York,Church Street,Saturday,5803,703186
2017-04-01,York,Coney Street,Saturday,36731,55541
2017-04-01,York,Micklegate,Saturday,10061,950864
2017-04-01,York,Parliament Street,Saturday,26479,863040
2017-04-01,York,Stonegate,Saturday,27975,209068
2017-04-02,York,Church Street,Sunday,4243,79259
2017-04-02,York,Coney Street,Sunday,21741,412459
2017-04-02,York,Micklegate,Sunday,6128,619299
2017-04-02,York,Parliament Street,Sunday,14009,191678
2017-04-02,York,Stonegate,Sunday,17344,59277
2017-03-27,York,Church Street,Monday,3892,529513
2017-03-27,York,Coney Street,Monday,17426,855906
2017-03-27,York,Micklegate,Monday,5415,903411
2017-03-27,York,Parliament Street,Monday,15410,910178
2017-03-27,York,Stonegate,Monday,11805,134677
2017-03-28,York,Church Street,Tuesday,4145,379760
2017-03-28,York,Coney Street,Tuesday,17808,391118
2017-03-28,York,Micklegate,Tuesday,5467,41228
2017-03-28,York,Parliament Street,Tuesday,14860,58678
2017-03-28,York,Stonegate,Tuesday,12227,511540
2017-03-29,York,Church Street,Wednesday,3640,38026
2017-03-29,York,Coney Street,Wednesday,17481,586604
2017-03-29,York,Micklegate,Wednesday,5689,368052
2017-03-29,York,Parliament Street,Wednesday,14905,859298
2017-03-29,York,Stonegate,Wednesday,12892,365403
2017-03-30,York,Church Street,Thursday,3894,709571
2017-03-30,York,Coney Street,Thursday,20265,972708
2017-03-30,York,Micklegate,Thursday,6467,14540
2017-03-30,York,Parliament Street,Thursday,18164,648955
2017-03-30,York,Stonegate,Thursday,13087,93499
2017-03-31,York,Church Street,Friday,5042,296406
2017-03-31,York,Coney Street,Friday,23782,364172
2017-03-31,York,Micklegate,Friday,8627,733522
2017-03-31,York,Parliament Street,Friday,24557,352621
2017-03-31,York,Stonegate,Friday,16617,626786
2017-04-03,York,Church Street,Monday,5310,956469
2017-04-03,York,Coney Street,Monday,20878,215085
2017-04-03,York,Micklegate,Monday,7790,180218
2017-04-03,York,Parliament Street,Monday,24434,365537
2017-04-03,York,Stonegate,Monday,14823,386262
2017-04-04,York,Church Street,Tuesday,4766,979198
2017-04-04,York,Coney Street,Tuesday,19688,183943
2017-04-04,York,Micklegate,Tuesday,6701,201348
2017-04-04,York,Parliament Street,Tuesday,20034,712947
2017-04-04,York,Stonegate,Tuesday,13669,300757
2017-04-05,York,Church Street,Wednesday,4703,766434
2017-04-05,York,Coney Street,Wednesday,20297,289338
2017-04-05,York,Micklegate,Wednesday,7279,126591
2017-04-05,York,Parliament Street,Wednesday,22205,75388
2017-04-05,York,Stonegate,Wednesday,14512,706346
2017-04-06,York,Church Street,Thursday,4610,168148
2017-04-06,York,Coney Street,Thursday,20772,601149
2017-04-06,York,Micklegate,Thursday,7522,851837
2017-04-06,York,Parliament Street,Thursday,24820,293928
2017-04-06,York,Stonegate,Thursday,14440,717137
2017-04-07,York,Church Street,Friday,5652,852087
2017-04-07,York,Coney Street,Friday,23578,751748
2017-04-07,York,Micklegate,Friday,8063,740429
2017-04-07,York,Parliament Street,Friday,22450,720719
2017-04-07,York,Stonegate,Friday,17391,NA
2017-04-08,York,Church Street,Saturday,5990,458967
2017-04-08,York,Coney Street,Saturday,37033,370791
2017-04-08,York,Micklegate,Saturday,11628,932206
2017-04-08,York,Parliament Street,Saturday,37920,483051
2017-04-08,York,Stonegate,Saturday,25929,564463
2017-04-09,York,Church Street,Sunday,4226,922683
2017-04-09,York,Coney Street,Sunday,22965,253431
2017-04-09,York,Micklegate,Sunday,7610,326541
2017-04-09,York,Parliament Street,Sunday,23848,755962
2017-04-09,York,Stonegate,Sunday,18523,769929
2017-04-10,York,Church Street,Monday,5811,74117
2017-04-10,York,Coney Street,Monday,24393,268533
2017-04-10,York,Micklegate,Monday,7108,851046
2017-04-10,York,Parliament Street,Monday,26926,729662
2017-04-10,York,Stonegate,Monday,17688,310320
2017-04-11,York,Church Street,Tuesday,5836,445543
2017-04-11,York,Coney Street,Tuesday,23675,112290
2017-04-11,York,Micklegate,Tuesday,7817,36451
2017-04-11,York,Parliament Street,Tuesday,27125,83365
2017-04-11,York,Stonegate,Tuesday,16922,769648
2017-04-12,York,Church Street,Wednesday,5102,973341
2017-04-12,York,Coney Street,Wednesday,23733,25275
2017-04-12,York,Micklegate,Wednesday,7294,7831
2017-04-12,York,Parliament Street,Wednesday,24187,292461
2017-04-12,York,Stonegate,Wednesday,19499,138490
2017-04-13,York,Church Street,Thursday,5310,273888
2017-04-13,York,Coney Street,Thursday,27283,378312
2017-04-13,York,Micklegate,Thursday,8086,618045
2017-04-13,York,Parliament Street,Thursday,25661,887013
2017-04-13,York,Stonegate,Thursday,21447,393923
2017-04-14,York,Church Street,Friday,5806,371787
2017-04-14,York,Coney Street,Friday,29378,348667
2017-04-14,York,Micklegate,Friday,9213,757438
2017-04-14,York,Parliament Street,Friday,24758,490749
2017-04-14,York,Stonegate,Friday,27159,682609
2017-04-15,York,Church Street,Saturday,5976,222395
2017-04-15,York,Coney Street,Saturday,35649,311742
2017-04-15,York,Micklegate,Saturday,11182,291669
2017-04-15,York,Parliament Street,Saturday,37855,789765
2017-04-15,York,Stonegate,Saturday,31606,270157
2017-04-16,York,Church Street,Sunday,4074,679056
2017-04-16,York,Coney Street,Sunday,15346,883250
2017-04-16,York,Micklegate,Sunday,7006,430392
2017-04-16,York,Parliament Street,Sunday,14241,957579
2017-04-16,York,Stonegate,Sunday,20011,142240
2017-04-17,York,Church Street,Monday,5004,503469
2017-04-17,York,Coney Street,Monday,25279,572496
2017-04-17,York,Micklegate,Monday,7171,909171
2017-04-17,York,Parliament Street,Monday,24000,499892
2017-04-17,York,Stonegate,Monday,21597,599391
2017-04-18,York,Church Street,Tuesday,4915,NA
2017-04-18,York,Coney Street,Tuesday,24751,442034
2017-04-18,York,Micklegate,Tuesday,7434,321666
2017-04-18,York,Parliament Street,Tuesday,28536,556405
2017-04-18,York,Stonegate,Tuesday,17840,639089
2017-04-19,York,Church Street,Wednesday,5181,798298
2017-04-19,York,Coney Street,Wednesday,24360,483757
2017-04-19,York,Micklegate,Wednesday,7263,331622
2017-04-19,York,Parliament Street,Wednesday,25609,66327
2017-04-19,York,Stonegate,Wednesday,18137,983731
2017-04-20,York,Church Street,Thursday,4604,681830
2017-04-20,York,Coney Street,Thursday,24077,314337
2017-04-20,York,Micklegate,Thursday,7157,641540
2017-04-20,York,Parliament Street,Thursday,20287,338567
2017-04-20,York,Stonegate,Thursday,17466,713585
2017-04-21,York,Church Street,Friday,5099,823568
2017-04-21,York,Coney Street,Friday,25125,487440
2017-04-21,York,Micklegate,Friday,7776,215242
2017-04-21,York,Parliament Street,Friday,20785,781791
2017-04-21,York,Stonegate,Friday,18878,718358
2017-04-22,York,Church Street,Saturday,5923,13980
2017-04-22,York,Coney Street,Saturday,33037,NA
2017-04-22,York,Micklegate,Saturday,9746,793317
2017-04-22,York,Parliament Street,Saturday,30380,979659
2017-04-22,York,Stonegate,Saturday,26230,890641
2017-04-23,York,Church Street,Sunday,4181,707847
2017-04-23,York,Coney Street,Sunday,22782,206623
2017-04-23,York,Micklegate,Sunday,6859,553344
2017-04-23,York,Parliament Street,Sunday,19195,756804
2017-04-23,York,Stonegate,Sunday,15146,504591
2017-04-24,York,Church Street,Monday,4729,358581
2017-04-24,York,Coney Street,Monday,18574,45309
2017-04-24,York,Micklegate,Monday,6126,874512
2017-04-24,York,Parliament Street,Monday,18854,498280
2017-04-24,York,Stonegate,Monday,11301,250606
2017-04-25,York,Church Street,Tuesday,3620,572140
2017-04-25,York,Coney Street,Tuesday,16476,425605
2017-04-25,York,Micklegate,Tuesday,5277,244085
2017-04-25,York,Parliament Street,Tuesday,17227,415521
2017-04-25,York,Stonegate,Tuesday,10971,7999
2017-04-26,York,Church Street,Wednesday,4548,612726
2017-04-26,York,Coney Street,Wednesday,17915,465869
2017-04-26,York,Micklegate,Wednesday,6479,918229
2017-04-26,York,Parliament Street,Wednesday,19255,873465
2017-04-26,York,Stonegate,Wednesday,11348,533934
2017-04-27,York,Church Street,Thursday,3873,586108
2017-04-27,York,Coney Street,Thursday,17330,891664
2017-04-27,York,Micklegate,Thursday,6157,581296
2017-04-27,York,Parliament Street,Thursday,17139,697778
2017-04-27,York,Stonegate,Thursday,12483,617022
2017-04-28,York,Church Street,Friday,5318,173110
2017-04-28,York,Coney Street,Friday,23557,825495
2017-04-28,York,Micklegate,Friday,8761,935843
2017-04-28,York,Parliament Street,Friday,23021,480254
2017-04-28,York,Stonegate,Friday,15053,404686
2017-04-29,York,Church Street,Saturday,5962,347243
2017-04-29,York,Coney Street,Saturday,36470,559674
2017-04-29,York,Micklegate,Saturday,10703,263176
2017-04-29,York,Parliament Street,Saturday,28839,931543
2017-04-29,York,Stonegate,Saturday,29423,479632
2017-04-30,York,Church Street,Sunday,5156,150165
2017-04-30,York,Coney Street,Sunday,31377,467402
2017-04-30,York,Micklegate,Sunday,9991,373401
2017-04-30,York,Parliament Street,Sunday,29625,450546
2017-04-30,York,Stonegate,Sunday,23855,14485
2017-05-01,York,Church Street,Monday,5181,957696
2017-05-01,York,Coney Street,Monday,26446,411189
2017-05-01,York,Micklegate,Monday,6306,535134
2017-05-01,York,Parliament Street,Monday,21678,981260
2017-05-01,York,Stonegate,Monday,19561,624103
2017-05-02,York,Church Street,Tuesday,3928,336807
2017-05-02,York,Coney Street,Tuesday,18335,434727
2017-05-02,York,Micklegate,Tuesday,5636,337197
2017-05-02,York,Parliament Street,Tuesday,18743,583770
2017-05-02,York,Stonegate,Tuesday,12106,220763
2017-05-03,York,Church Street,Wednesday,4943,675790
2017-05-03,York,Coney Street,Wednesday,18348,880482
2017-05-03,York,Micklegate,Wednesday,8352,33944
2017-05-03,York,Parliament Street,Wednesday,23710,773943
2017-05-03,York,Stonegate,Wednesday,12478,988446
2017-05-04,York,Church Street,Thursday,4595,824517
2017-05-04,York,Coney Street,Thursday,18067,845956
2017-05-04,York,Micklegate,Thursday,8730,838588
2017-05-04,York,Parliament Street,Thursday,25081,58040
2017-05-04,York,Stonegate,Thursday,11867,80909
2017-05-05,York,Church Street,Friday,5407,597087
2017-05-05,York,Coney Street,Friday,20983,56425
2017-05-05,York,Micklegate,Friday,9808,642629
2017-05-05,York,Parliament Street,Friday,28699,634291
2017-05-05,York,Stonegate,Friday,14001,764932
2017-05-06,York,Church Street,Saturday,5753,350168
2017-05-06,York,Coney Street,Saturday,34519,907929
2017-05-06,York,Micklegate,Saturday,9158,583708
2017-05-06,York,Parliament Street,Saturday,25647,812525
2017-05-06,York,Stonegate,Saturday,26747,244688
2017-05-07,York,Church Street,Sunday,3870,633653
2017-05-07,York,Coney Street,Sunday,19014,913997
2017-05-07,York,Micklegate,Sunday,5451,899002
2017-05-07,York,Parliament Street,Sunday,12810,140980
2017-05-07,York,Stonegate,Sunday,14075,578642
2017-05-08,York,Church Street,Monday,3878,945834
2017-05-08,York,Coney Street,Monday,17987,386258
2017-05-08,York,Micklegate,Monday,5667,415352
2017-05-08,York,Parliament Street,Monday,15352,962805
2017-05-08,York,Stonegate,Monday,11868,567452
2017-05-09,York,Church Street,Tuesday,3739,334941
2017-05-09,York,Coney Street,Tuesday,17898,373410
2017-05-09,York,Micklegate,Tuesday,5597,473203
2017-05-09,York,Parliament Street,Tuesday,18693,496332
2017-05-09,York,Stonegate,Tuesday,12437,610494
2017-05-10,York,Church Street,Wednesday,4890,40666
2017-05-10,York,Coney Street,Wednesday,19454,447361
2017-05-10,York,Micklegate,Wednesday,8058,510192
2017-05-10,York,Parliament Street,Wednesday,25450,884404
2017-05-10,York,Stonegate,Wednesday,14197,683401
2017-05-11,York,Church Street,Thursday,4757,458273
2017-05-11,York,Coney Street,Thursday,20110,537725
2017-05-11,York,Micklegate,Thursday,7738,697046
2017-05-11,York,Parliament Street,Thursday,23945,759689
2017-05-11,York,Stonegate,Thursday,13038,191764
2017-05-12,York,Church Street,Friday,4674,401000
2017-05-12,York,Coney Street,Friday,20771,537296
2017-05-12,York,Micklegate,Friday,7493,673356
2017-05-12,York,Parliament Street,Friday,18034,169095
2017-05-12,York,Stonegate,Friday,15030,292570
2017-05-13,York,Church Street,Saturday,5279,586552
2017-05-13,York,Coney Street,Saturday,33700,939355
2017-05-13,York,Micklegate,Saturday,9304,26045
2017-05-13,York,Parliament Street,Saturday,27689,745272
2017-05-13,York,Stonegate,Saturday,28310,123761
